Date,Equally Weighted Composite_Index
28/10/2013,41.10499272982279
29/10/2013,41.179191776911416
30/10/2013,41.22380875984827
31/10/2013,41.25960415522256
01/11/2013,41.300987842082975
04/11/2013,41.35427192966144
05/11/2013,41.39533393462498
06/11/2013,41.44253357251485
07/11/2013,41.478597414493564
08/11/2013,41.54411796450614
11/11/2013,41.61961465040842
12/11/2013,41.68902628540992
13/11/2013,41.77616159717242
14/11/2013,41.86898896336555
15/11/2013,41.95917798360189
18/11/2013,42.05189465840657
19/11/2013,42.16633679588635
20/11/2013,42.27614533305168
21/11/2013,42.36934006969134
22/11/2013,42.44768976291021
25/11/2013,42.50772380431493
26/11/2013,42.5852200003465
27/11/2013,42.65859152674675
29/11/2013,42.742134633858996
02/12/2013,42.81348016023636
03/12/2013,42.88661169926325
04/12/2013,42.95304300705591
05/12/2013,43.023657787640886
06/12/2013,43.088275189002346
09/12/2013,43.14804761648179
10/12/2013,43.19786291519801
11/12/2013,43.21133217612902
12/12/2013,43.22666206677755
13/12/2013,43.26005378603934
16/12/2013,43.311297061443334
17/12/2013,43.350433479547505
18/12/2013,43.41378067771594
19/12/2013,43.46713557243346
20/12/2013,43.546732963323585
23/12/2013,43.61673902551333
24/12/2013,43.68750811100007
26/12/2013,43.75781040946643
27/12/2013,43.81370544354121
30/12/2013,43.876125615437836
31/12/2013,43.939885803858445
02/01/2014,43.99243000109991
03/01/2014,44.05239260673523
06/01/2014,44.10302417675655
07/01/2014,44.15563439528149
08/01/2014,44.21037810762723
09/01/2014,44.26660515626272
10/01/2014,44.32916732112567
13/01/2014,44.36106489777565
14/01/2014,44.4257466729482
15/01/2014,44.51413666208585
16/01/2014,44.59691800554593
17/01/2014,44.678928692340854
21/01/2014,44.76494174202283
22/01/2014,44.82260590394339
23/01/2014,44.877177457809445
24/01/2014,44.90709405978521
27/01/2014,44.945969976584124
28/01/2014,44.992216453552246
29/01/2014,45.02009033282598
30/01/2014,45.05277254144352
31/01/2014,45.07432913939159
03/02/2014,45.045387789408366
04/02/2014,45.02426499605178
05/02/2014,44.99661169846853
06/02/2014,44.95529646436374
07/02/2014,44.925357932249696
10/02/2014,44.89179014643033
11/02/2014,44.87302706519763
12/02/2014,44.86664898435275
13/02/2014,44.86925838152568
14/02/2014,44.89824043711027
18/02/2014,44.92625005960464
19/02/2014,44.95858444809913
20/02/2014,44.98481608271599
21/02/2014,45.010314600070316
24/02/2014,45.043587133487065
25/02/2014,45.05924825231234
26/02/2014,45.10150043964386
27/02/2014,45.11840500831604
28/02/2014,45.11307479143143
03/03/2014,45.10165984630585
04/03/2014,45.11837992787362
05/03/2014,45.13417347947755
06/03/2014,45.157776898940405
07/03/2014,45.18081778605779
10/03/2014,45.22937346100807
11/03/2014,45.2770712073644
12/03/2014,45.32959491372108
13/03/2014,45.36862173795701
14/03/2014,45.38200275580088
17/03/2014,45.42399616479874
18/03/2014,45.51947029630343
19/03/2014,45.600166297356296
20/03/2014,45.69914707382521
21/03/2014,45.794434932867695
24/03/2014,45.8648026351134
25/03/2014,45.9515796649456
26/03/2014,46.006224847634634
27/03/2014,46.03647840221723
28/03/2014,46.0493494518598
31/03/2014,46.07698068936666
01/04/2014,46.12493268370629
02/04/2014,46.17897606690725
03/04/2014,46.20899479786556
04/04/2014,46.20742313623428
07/04/2014,46.197841368516286
08/04/2014,46.20835635304451
09/04/2014,46.231869104703264
10/04/2014,46.20537188371022
11/04/2014,46.17132137854895
14/04/2014,46.16345526218414
15/04/2014,46.13689245025316
16/04/2014,46.11597912947336
17/04/2014,46.09581727504731
21/04/2014,46.08947200020155
22/04/2014,46.09788998246193
23/04/2014,46.10507080594698
24/04/2014,46.11162484407426
25/04/2014,46.10749014735222
28/04/2014,46.11475147128105
29/04/2014,46.1167912697792
30/04/2014,46.11188227216404
01/05/2014,46.09776068488756
02/05/2014,46.061799726883564
05/05/2014,46.032922579050066
06/05/2014,45.99722412625948
07/05/2014,45.9394427450498
08/05/2014,45.901671802600234
09/05/2014,45.877010837395986
12/05/2014,45.878204044898354
13/05/2014,45.84827308058739
14/05/2014,45.787476629018784
15/05/2014,45.714773864348736
16/05/2014,45.66919178764025
19/05/2014,45.665103689432144
20/05/2014,45.65278926650683
21/05/2014,45.637754064400994
22/05/2014,45.60770958026251
23/05/2014,45.63333898305893
27/05/2014,45.684884641965226
28/05/2014,45.71219467639922
29/05/2014,45.741886963049566
30/05/2014,45.76495733698209
02/06/2014,45.789427525202434
03/06/2014,45.80409264087678
04/06/2014,45.81376049041748
05/06/2014,45.85115338087082
06/06/2014,45.89966585874557
09/06/2014,45.984676614602414
10/06/2014,46.06015671888987
11/06/2014,46.11846274296442
12/06/2014,46.153244984944656
13/06/2014,46.223565936883304
16/06/2014,46.29454534371695
17/06/2014,46.37209598302841
18/06/2014,46.48053684949875
19/06/2014,46.59210225621858
20/06/2014,46.69777600447337
23/06/2014,46.80481675545374
24/06/2014,46.877394683758425
25/06/2014,46.96353383104007
26/06/2014,47.05734456896782
27/06/2014,47.17096925695737
30/06/2014,47.275353049039836
01/07/2014,47.39763473471006
02/07/2014,47.53936100443205
03/07/2014,47.680673624277105
07/07/2014,47.80782468438149
08/07/2014,47.90691479484239
09/07/2014,48.00042194883029
10/07/2014,48.09840832908948
11/07/2014,48.19501044154167
14/07/2014,48.30222322185834
15/07/2014,48.40109996318817
16/07/2014,48.51952914158503
17/07/2014,48.61326671123505
18/07/2014,48.70120840946834
21/07/2014,48.77081793109576
22/07/2014,48.848656653563175
23/07/2014,48.920110665559775
24/07/2014,49.01137921531994
25/07/2014,49.104580593109134
28/07/2014,49.180391287008916
29/07/2014,49.24274277528127
30/07/2014,49.30104471961657
31/07/2014,49.31023606618245
01/08/2014,49.31545535365741
04/08/2014,49.33522252043088
05/08/2014,49.336756110588716
06/08/2014,49.34393303434054
07/08/2014,49.336136595010764
08/08/2014,49.34248643040657
11/08/2014,49.34909812172255
12/08/2014,49.345533137718824
13/08/2014,49.327761920690534
14/08/2014,49.30152191758155
15/08/2014,49.272035226424535
18/08/2014,49.26572360078494
19/08/2014,49.28306171139081
20/08/2014,49.292144500017166
21/08/2014,49.31501328746478
22/08/2014,49.332347247997916
25/08/2014,49.339718469381324
26/08/2014,49.358384824196506
27/08/2014,49.35460338950158
28/08/2014,49.366975511312475
29/08/2014,49.3733537987868
02/09/2014,49.37932689905166
03/09/2014,49.371122186581296
04/09/2014,49.368352691332504
05/09/2014,49.356841282049814
08/09/2014,49.36223293423652
09/09/2014,49.359542180299755
10/09/2014,49.37077761769295
11/09/2014,49.383325041135166
12/09/2014,49.416022683382046
15/09/2014,49.43671166777611
16/09/2014,49.46042807618777
17/09/2014,49.49704132874806
18/09/2014,49.55213302135468
19/09/2014,49.60818979183833
22/09/2014,49.640035440524414
23/09/2014,49.65460365255673
24/09/2014,49.69053090333939
25/09/2014,49.687704656918854
26/09/2014,49.7009308497111
29/09/2014,49.70967369198799
30/09/2014,49.70422182401022
01/10/2014,49.658226302464804
02/10/2014,49.612445933421455
03/10/2014,49.57162784218789
06/10/2014,49.528764287630715
07/10/2014,49.460937098264694
08/10/2014,49.422123333613065
09/10/2014,49.35494671781858
10/10/2014,49.23811649799347
13/10/2014,49.08619178811709
14/10/2014,48.945027195215225
15/10/2014,48.808592669963836
16/10/2014,48.67629701892535
17/10/2014,48.55245745023092
20/10/2014,48.41115741093954
21/10/2014,48.30196551561355
22/10/2014,48.169051061868664
23/10/2014,48.06732533812523
24/10/2014,48.00085014740626
27/10/2014,47.9498972249031
28/10/2014,47.91047590216001
29/10/2014,47.874749987920126
30/10/2014,47.82480155865351
31/10/2014,47.820017337401715
03/11/2014,47.83068622668584
04/11/2014,47.85358286778132
05/11/2014,47.86268588781357
06/11/2014,47.89253541668258
07/11/2014,47.90696307261786
10/11/2014,47.927155518531805
11/11/2014,47.94720222751299
12/11/2014,47.997483920653664
13/11/2014,48.05319540381432
14/11/2014,48.104805370966595
17/11/2014,48.1502001607418
18/11/2014,48.231460103193925
19/11/2014,48.27235675374667
20/11/2014,48.35340594530105
21/11/2014,48.49528327266375
24/11/2014,48.68150687535604
25/11/2014,48.860512765248615
26/11/2014,49.02599448839824
28/11/2014,49.19975694855053
01/12/2014,49.345643893877664
02/12/2014,49.516612162192665
03/12/2014,49.67565480391185
04/12/2014,49.85300235470136
05/12/2014,50.002459219296775
08/12/2014,50.10720715483029
09/12/2014,50.22544420361519
10/12/2014,50.290649057229366
11/12/2014,50.35831301490465
12/12/2014,50.40997397462526
15/12/2014,50.40443872094155
16/12/2014,50.37765545566877
17/12/2014,50.381325119336445
18/12/2014,50.43094282627105
19/12/2014,50.48683235168457
22/12/2014,50.5652579331398
23/12/2014,50.640555903514226
24/12/2014,50.71936289509138
26/12/2014,50.80366009751956
29/12/2014,50.8760571595033
30/12/2014,50.922464587688445
31/12/2014,50.96295016288758
02/01/2015,50.989679903984076
05/01/2015,50.994149616161984
06/01/2015,50.96202318151792
07/01/2015,50.93407628417015
08/01/2015,50.927346569697065
09/01/2015,50.919889223575595
12/01/2015,50.89807579636574
13/01/2015,50.8613771422704
14/01/2015,50.82688988129297
15/01/2015,50.75622916738193
16/01/2015,50.699887714783344
20/01/2015,50.65224667628606
21/01/2015,50.591726877689354
22/01/2015,50.580027140378945
23/01/2015,50.549720274209974
26/01/2015,50.53633714040121
27/01/2015,50.47889770746231
28/01/2015,50.42040008624396
29/01/2015,50.40794026613236
30/01/2015,50.36957114338875
02/02/2015,50.314617680708565
03/02/2015,50.240409833590185
04/02/2015,50.16735799113909
05/02/2015,50.092629784742996
06/02/2015,50.007651106119155
09/02/2015,49.91847190817197
10/02/2015,49.85343800266584
11/02/2015,49.79445486744245
12/02/2015,49.775224965016044
13/02/2015,49.78434292674065
17/02/2015,49.80104761441549
18/02/2015,49.852345552841825
19/02/2015,49.93984459201495
20/02/2015,50.028340866168335
23/02/2015,50.07133963187535
24/02/2015,50.12135373950005
25/02/2015,50.179874869585035
26/02/2015,50.249007362524665
27/02/2015,50.3224705239137
02/03/2015,50.435024826924014
03/03/2015,50.49524206201235
04/03/2015,50.53269468824069
05/03/2015,50.577916119098646
06/03/2015,50.566832427581154
09/03/2015,50.57023668487867
10/03/2015,50.550411244233445
11/03/2015,50.568048285643265
12/03/2015,50.60880805770556
13/03/2015,50.62212113777797
16/03/2015,50.703010656833655
17/03/2015,50.76259176969528
18/03/2015,50.80945755124092
19/03/2015,50.85729548851649
20/03/2015,50.90737989068032
23/03/2015,50.95635913173358
24/03/2015,50.997984590133036
25/03/2015,50.95400928378105
26/03/2015,50.908372441132855
27/03/2015,50.84672810514768
30/03/2015,50.799938547611234
31/03/2015,50.73066566785176
01/04/2015,50.65375486135482
02/04/2015,50.56799973726272
06/04/2015,50.481441719929364
07/04/2015,50.402215003967285
08/04/2015,50.32328706701597
09/04/2015,50.26951917330424
10/04/2015,50.2224218738079
13/04/2015,50.17300568540891
14/04/2015,50.09987993041674
15/04/2015,50.076424680948264
16/04/2015,50.060524074236554
17/04/2015,50.01947215954462
20/04/2015,50.03827146251996
21/04/2015,50.049759968916575
22/04/2015,50.10745485424995
23/04/2015,50.17168338537216
24/04/2015,50.230936417579635
27/04/2015,50.29209343393643
28/04/2015,50.329914229710894
29/04/2015,50.36232627113661
30/04/2015,50.36037108580271
01/05/2015,50.38011598944663
04/05/2015,50.37900985161464
05/05/2015,50.35454516251882
06/05/2015,50.325505348841354
07/05/2015,50.3614771648248
08/05/2015,50.41992067535718
11/05/2015,50.46408184250195
12/05/2015,50.47233608404796
13/05/2015,50.5095340748628
14/05/2015,50.57264164249103
15/05/2015,50.63163539330165
18/05/2015,50.6867208023866
19/05/2015,50.73605981628101
20/05/2015,50.784806725184126
21/05/2015,50.82810034513474
22/05/2015,50.859433411757145
26/05/2015,50.87541922648748
27/05/2015,50.927030287981026
28/05/2015,50.964046417077384
29/05/2015,50.98847093860308
01/06/2015,51.04103904048601
02/06/2015,51.05467066407205
03/06/2015,51.067790964444484
04/06/2015,51.04497069080671
05/06/2015,51.01683236956596
08/06/2015,50.96361804326376
09/06/2015,50.90782980720202
10/06/2015,50.87655483007431
11/06/2015,50.854883724848435
12/06/2015,50.83683006326357
15/06/2015,50.78583378871282
16/06/2015,50.74659428993861
17/06/2015,50.74330845912298
18/06/2015,50.772396652698525
19/06/2015,50.78578944722811
22/06/2015,50.79396214365959
23/06/2015,50.80108612418175
24/06/2015,50.80250570019085
25/06/2015,50.78941407084465
26/06/2015,50.73176265557606
29/06/2015,50.646097676754
30/06/2015,50.54997264146806
01/07/2015,50.4707208955288
02/07/2015,50.39149165352186
06/07/2015,50.29614446759224
07/07/2015,50.207468870878216
08/07/2015,50.11938123742739
09/07/2015,50.00347023646037
10/07/2015,49.889581762949625
13/07/2015,49.81438321709633
14/07/2015,49.74224421660106
15/07/2015,49.67641134540239
16/07/2015,49.619750660459204
17/07/2015,49.58327936669191
20/07/2015,49.54641492346922
21/07/2015,49.51402731676897
22/07/2015,49.45914801220099
23/07/2015,49.38596675813199
24/07/2015,49.29501519083977
27/07/2015,49.20394245286783
28/07/2015,49.14194769958655
29/07/2015,49.0747798460722
30/07/2015,49.021564050515494
31/07/2015,48.95045044283072
03/08/2015,48.8789784270525
04/08/2015,48.78711839179198
05/08/2015,48.721746637622516
06/08/2015,48.64934425135454
07/08/2015,48.58222517947357
10/08/2015,48.56276658892631
11/08/2015,48.550854746301965
12/08/2015,48.547289877335224
13/08/2015,48.52419935743015
14/08/2015,48.50534862816335
17/08/2015,48.50865725974243
18/08/2015,48.495331260164576
19/08/2015,48.48736587504547
20/08/2015,48.43569178124269
21/08/2015,48.33631486157576
24/08/2015,48.16514710088571
25/08/2015,47.97137140075366
26/08/2015,47.84100385189056
27/08/2015,47.73307659566403
28/08/2015,47.635366820096976
31/08/2015,47.53438358386357
01/09/2015,47.40387341141701
02/09/2015,47.3277349102497
03/09/2015,47.25534349997838
04/09/2015,47.178749358654024
08/09/2015,47.17470887939135
09/09/2015,47.12432422538598
10/09/2015,47.0814142938455
11/09/2015,47.02252727965514
14/09/2015,46.96300014833609
15/09/2015,46.92901369770368
16/09/2015,46.91416004796823
17/09/2015,46.869407440423956
18/09/2015,46.816964923739434
21/09/2015,46.77187941292923
22/09/2015,46.67766997297604
23/09/2015,46.61128381431102
24/09/2015,46.53390193541845
25/09/2015,46.47086721420288
28/09/2015,46.36303005417189
29/09/2015,46.24946718196073
30/09/2015,46.19833220938841
01/10/2015,46.178441010912266
02/10/2015,46.224911908706034
05/10/2015,46.346465154886246
06/10/2015,46.522969736854236
07/10/2015,46.71421651224295
08/10/2015,46.853879343668616
09/10/2015,46.966183383067445
12/10/2015,47.06805216113726
13/10/2015,47.1649334337314
14/10/2015,47.31952395260334
15/10/2015,47.459564018448205
16/10/2015,47.59090278883774
19/10/2015,47.745994438330335
20/10/2015,47.81273661156495
21/10/2015,47.908344337940214
22/10/2015,48.03321141302587
23/10/2015,48.17108404020469
26/10/2015,48.29805865486463
27/10/2015,48.39476723492145
28/10/2015,48.50350692351659
29/10/2015,48.59938265701136
30/10/2015,48.72400775154431
02/11/2015,48.857769310077025
03/11/2015,49.02621286710102
04/11/2015,49.18172194560369
05/11/2015,49.33591425657272
06/11/2015,49.4905592139562
09/11/2015,49.66255009512106
10/11/2015,49.822828358411776
11/11/2015,49.93752623359362
12/11/2015,50.01990406274796
13/11/2015,50.049544044534365
16/11/2015,50.06137709955375
17/11/2015,50.08197409311931
18/11/2015,50.12622706909975
19/11/2015,50.162981772820146
20/11/2015,50.20128302733103
23/11/2015,50.23128310064476
24/11/2015,50.285481137434644
25/11/2015,50.31916711767515
27/11/2015,50.34540138244628
30/11/2015,50.37945664604506
01/12/2015,50.42511651794116
02/12/2015,50.48896790067354
03/12/2015,50.52518921812374
04/12/2015,50.54949764927228
07/12/2015,50.537337865829464
08/12/2015,50.54218740344048
09/12/2015,50.53178497036298
10/12/2015,50.50069412748019
11/12/2015,50.478495608965545
14/12/2015,50.45686407208443
15/12/2015,50.434870639642085
16/12/2015,50.41913294672967
17/12/2015,50.388313942750294
18/12/2015,50.33700383981069
21/12/2015,50.29315957744915
22/12/2015,50.28477420886357
23/12/2015,50.29413255691529
24/12/2015,50.30282414555549
28/12/2015,50.32639586488405
29/12/2015,50.39583732287088
30/12/2015,50.43245968858402
31/12/2015,50.43316200296085
04/01/2016,50.37922747015953
05/01/2016,50.322735191980996
06/01/2016,50.23045927127204
07/01/2016,50.114014716148375
08/01/2016,49.96124061187109
11/01/2016,49.82511023084323
12/01/2016,49.69554860194525
13/01/2016,49.51263745903968
14/01/2016,49.34191927274067
15/01/2016,49.13943385799726
19/01/2016,48.95078787406286
20/01/2016,48.71501395781836
21/01/2016,48.507130254109704
22/01/2016,48.3205357905229
25/01/2016,48.136522430976235
26/01/2016,47.96472248117128
27/01/2016,47.78907166481018
28/01/2016,47.61399571140608
29/01/2016,47.474279372294745
01/02/2016,47.31940505504608
02/02/2016,47.148433920939766
03/02/2016,47.01587504665057
04/02/2016,46.875199552774426
05/02/2016,46.65347809990248
08/02/2016,46.38543538232645
09/02/2016,46.1010730612278
10/02/2016,45.81987902343273
11/02/2016,45.515796368916824
12/02/2016,45.24881350537142
16/02/2016,45.04257246851921
17/02/2016,44.904651950399085
18/02/2016,44.734216990868255
19/02/2016,44.59286350190639
22/02/2016,44.505580997665724
23/02/2016,44.421220383842794
24/02/2016,44.34677771548429
25/02/2016,44.28204208910465
26/02/2016,44.25658405164877
29/02/2016,44.193367648720745
01/03/2016,44.21305121958255
02/03/2016,44.249536730249716
03/03/2016,44.30709757109483
04/03/2016,44.35412035763263
07/03/2016,44.38091755568981
08/03/2016,44.41082479854424
09/03/2016,44.43580117523669
10/03/2016,44.476775879263876
11/03/2016,44.54335722307364
14/03/2016,44.56001866996288
15/03/2016,44.56862567444642
16/03/2016,44.637504996260006
17/03/2016,44.70851488490899
18/03/2016,44.79971503953139
21/03/2016,44.950830577413235
22/03/2016,45.14007844209671
23/03/2016,45.31797006507714
24/03/2016,45.5003853726387
28/03/2016,45.691220391392704
29/03/2016,45.88531604528427
30/03/2016,46.04918620447317
31/03/2016,46.178865644534426
01/04/2016,46.35592546403408
04/04/2016,46.530815296967816
05/04/2016,46.66825486818949
06/04/2016,46.84172423760096
07/04/2016,46.97261518041293
08/04/2016,47.085550086100895
11/04/2016,47.19956208427747
12/04/2016,47.33166130860646
13/04/2016,47.449561352729795
14/04/2016,47.55331135988236
15/04/2016,47.65114860892296
18/04/2016,47.76815316915512
19/04/2016,47.8644093088309
20/04/2016,47.98835663676262
21/04/2016,48.10787754376729
22/04/2016,48.2157342950503
25/04/2016,48.29686155120532
26/04/2016,48.38268395543098
27/04/2016,48.47893515189489
28/04/2016,48.533684715827306
29/04/2016,48.5566803610325
02/05/2016,48.56160874406497
03/05/2016,48.550146044095364
04/05/2016,48.522877382437386
05/05/2016,48.520443107287086
06/05/2016,48.510189025799434
09/05/2016,48.49748503923417
10/05/2016,48.484614783128116
11/05/2016,48.45665771603585
12/05/2016,48.42139484723409
13/05/2016,48.36658582846324
16/05/2016,48.328977121512104
17/05/2016,48.28883202195168
18/05/2016,48.24103678584099
19/05/2016,48.20753844896952
20/05/2016,48.20095237692196
23/05/2016,48.19884500185649
24/05/2016,48.229161756038664
25/05/2016,48.24367139538129
26/05/2016,48.27092511812846
27/05/2016,48.31098968068759
31/05/2016,48.34338431358337
01/06/2016,48.39499973217647
02/06/2016,48.445480566422134
03/06/2016,48.482876595258716
06/06/2016,48.538707404931394
07/06/2016,48.599280271927526
08/06/2016,48.658255492846166
09/06/2016,48.70554512023925
10/06/2016,48.756024984121325
13/06/2016,48.812063559691104
14/06/2016,48.86497753500937
15/06/2016,48.93362246155739
16/06/2016,49.02026833732923
17/06/2016,49.096891260147096
20/06/2016,49.19705968578657
21/06/2016,49.3091045320034
22/06/2016,49.37724248011907
23/06/2016,49.49046424388886
24/06/2016,49.53183417995771
27/06/2016,49.54049681067467
28/06/2016,49.56486987551054
29/06/2016,49.647108689546585
30/06/2016,49.75129827658336
01/07/2016,49.859101959864304
05/07/2016,49.920049759546906
06/07/2016,49.9899710003535
07/07/2016,50.03118488709133
08/07/2016,50.092716832955674
11/07/2016,50.15439413865408
12/07/2016,50.22361048062642
13/07/2016,50.287952598730726
14/07/2016,50.35574560165405
15/07/2016,50.415746978918705
18/07/2016,50.48882029453913
19/07/2016,50.55083155632019
20/07/2016,50.62865380605062
21/07/2016,50.68294021050135
22/07/2016,50.76234704176585
25/07/2016,50.86108439207077
26/07/2016,50.99623069842656
27/07/2016,51.12591047207515
28/07/2016,51.262493623097726
29/07/2016,51.37075125614801
01/08/2016,51.49250787893932
02/08/2016,51.57243033965428
03/08/2016,51.64320011218389
04/08/2016,51.74018091917037
05/08/2016,51.82683688640594
08/08/2016,51.98413195689519
09/08/2016,52.18553535938263
10/08/2016,52.33896229743957
11/08/2016,52.46631021817526
12/08/2016,52.56007645765942
15/08/2016,52.67671710888544
16/08/2016,52.800963474909466
17/08/2016,52.90666779120763
18/08/2016,53.01151571591695
19/08/2016,53.09844173351924
22/08/2016,53.176265285015106
23/08/2016,53.239198435147614
24/08/2016,53.28770129601162
25/08/2016,53.33424055417379
26/08/2016,53.38762421369553
29/08/2016,53.442265320618944
30/08/2016,53.50046267588933
31/08/2016,53.5299877945582
01/09/2016,53.589014495213824
02/09/2016,53.63816337585448
06/09/2016,53.69145862579345
07/09/2016,53.73092134396235
08/09/2016,53.76118457714716
09/09/2016,53.74991338491439
12/09/2016,53.78731333653133
13/09/2016,53.80202669302622
14/09/2016,53.8378327957789
15/09/2016,53.90027003685633
16/09/2016,53.94467761357625
19/09/2016,53.966251836617786
20/09/2016,53.99033484458924
21/09/2016,54.04005052487056
22/09/2016,54.114509759744024
23/09/2016,54.16530977646511
26/09/2016,54.20617395957311
27/09/2016,54.259897646109266
28/09/2016,54.325525115331004
29/09/2016,54.38811588525772
30/09/2016,54.45490067879359
03/10/2016,54.50481214284897
04/10/2016,54.55329741954803
05/10/2016,54.6073788412412
06/10/2016,54.675262866020205
07/10/2016,54.73331899245581
10/10/2016,54.792766770521794
11/10/2016,54.81366975545882
12/10/2016,54.83418595393499
13/10/2016,54.85108250141144
14/10/2016,54.864695573647815
17/10/2016,54.85957090934119
18/10/2016,54.85779258410135
19/10/2016,54.83820002953212
20/10/2016,54.82756829897562
21/10/2016,54.85761332194011
24/10/2016,54.885534961223605
25/10/2016,54.925627988974256
26/10/2016,54.96588385502497
27/10/2016,54.97230569442113
28/10/2016,54.98820423205693
31/10/2016,55.00350901762645
01/11/2016,55.0053423277537
02/11/2016,54.95784805933634
03/11/2016,54.90265136877696
04/11/2016,54.856879107952125
07/11/2016,54.86410570303599
08/11/2016,54.846178828875225
09/11/2016,54.82709974368413
10/11/2016,54.79915596087774
11/11/2016,54.77511695067087
14/11/2016,54.7468054596583
15/11/2016,54.74492098490398
16/11/2016,54.741595653692876
17/11/2016,54.755241641203575
18/11/2016,54.77845568736395
21/11/2016,54.80928260246914
22/11/2016,54.878316697279615
23/11/2016,54.945068900585156
25/11/2016,55.03608426650364
28/11/2016,55.11954619805018
29/11/2016,55.21103496472042
30/11/2016,55.2760378742218
01/12/2016,55.2847079873085
02/12/2016,55.30512665192286
05/12/2016,55.336705784797665
06/12/2016,55.36154232343038
07/12/2016,55.43637611230215
08/12/2016,55.51158376852671
09/12/2016,55.58606259425481
12/12/2016,55.656146155198414
13/12/2016,55.75079689025879
14/12/2016,55.855251356760654
15/12/2016,55.97759768644969
16/12/2016,56.07618848800659
19/12/2016,56.19904235760371
20/12/2016,56.293903294404345
21/12/2016,56.38165534257888
22/12/2016,56.46887498696647
23/12/2016,56.57511845270794
27/12/2016,56.67270735184352
28/12/2016,56.76206998109816
29/12/2016,56.828402125040704
30/12/2016,56.870321890513104
03/01/2017,56.909240276018785
04/01/2017,56.95092513720194
05/01/2017,56.97914716084798
06/01/2017,57.011405194600435
09/01/2017,57.056457945505784
10/01/2017,57.08585518836976
11/01/2017,57.129896755218496
12/01/2017,57.16756864865621
13/01/2017,57.22851340929668
17/01/2017,57.34028776486714
18/01/2017,57.452503302892055
19/01/2017,57.54822825431823
20/01/2017,57.64251811981201
23/01/2017,57.695584964752186
24/01/2017,57.787064949671446
25/01/2017,57.91151142597198
26/01/2017,58.026880162556964
27/01/2017,58.13399978796641
30/01/2017,58.23390879313151
31/01/2017,58.31695987701416
01/02/2017,58.43066244443257
02/02/2017,58.52869426250457
03/02/2017,58.626145933469125
06/02/2017,58.72861321926117
07/02/2017,58.83132932504019
08/02/2017,58.92903762817383
09/02/2017,59.04591123580932
10/02/2017,59.176582438151044
13/02/2017,59.31873218218486
14/02/2017,59.47287913322448
15/02/2017,59.62659538586935
16/02/2017,59.76998258272805
17/02/2017,59.920071099599205
21/02/2017,60.075183820724476
22/02/2017,60.217547675768536
23/02/2017,60.36096711794536
24/02/2017,60.497682785987855
27/02/2017,60.63906354109447
28/02/2017,60.76439464728038
01/03/2017,60.9355882914861
02/03/2017,61.081176133155815
03/03/2017,61.23383572260538
06/03/2017,61.369501969019566
07/03/2017,61.50431000868478
08/03/2017,61.60234398682911
09/03/2017,61.66726368268331
10/03/2017,61.758736192385356
13/03/2017,61.83691193580629
14/03/2017,61.92645950635275
15/03/2017,62.049595788319905
16/03/2017,62.17114287535348
17/03/2017,62.29531446774799
20/03/2017,62.40566661198934
21/03/2017,62.48265926520029
22/03/2017,62.57461646715799
23/03/2017,62.66926208496094
24/03/2017,62.744646472930924
27/03/2017,62.82695803642272
28/03/2017,62.90892435391744
29/03/2017,62.99511138121288
30/03/2017,63.07285453637443
31/03/2017,63.15461635271707
03/04/2017,63.22401355743407
04/04/2017,63.27684175173441
05/04/2017,63.3212587594986
06/04/2017,63.37527551968892
07/04/2017,63.42151893456777
10/04/2017,63.46195494969686
11/04/2017,63.51146388212841
12/04/2017,63.5149438826243
13/04/2017,63.524019287427265
17/04/2017,63.54598115603128
18/04/2017,63.57146488825481
19/04/2017,63.59379139582315
20/04/2017,63.632436761856084
21/04/2017,63.66630231539407
24/04/2017,63.71503086884816
25/04/2017,63.77525620142618
26/04/2017,63.82531813939413
27/04/2017,63.881629288991306
28/04/2017,63.91498498598734
01/05/2017,63.95130292097728
02/05/2017,63.98671713352204
03/05/2017,64.05574486891427
04/05/2017,64.1101786406835
05/05/2017,64.16533768494925
08/05/2017,64.20567470232646
09/05/2017,64.24891473929088
10/05/2017,64.29206120173136
11/05/2017,64.32760406812032
12/05/2017,64.35620995521546
15/05/2017,64.39797027270001
16/05/2017,64.46212376117707
17/05/2017,64.46153281370798
18/05/2017,64.47937592029572
19/05/2017,64.51409964402517
22/05/2017,64.56823473612467
23/05/2017,64.629973971049
24/05/2017,64.70963586648304
25/05/2017,64.81653473059336
26/05/2017,64.93267533779144
30/05/2017,65.04445170879363
31/05/2017,65.15350185553233
01/06/2017,65.26694965521497
02/06/2017,65.3778517373403
05/06/2017,65.49672919432322
06/06/2017,65.58799757321677
07/06/2017,65.66656060695648
08/06/2017,65.76709987640379
09/06/2017,65.77561495939891
12/06/2017,65.80133697986602
13/06/2017,65.83944419066111
14/06/2017,65.85757441202799
15/06/2017,65.86314347902933
16/06/2017,65.86957080682119
19/06/2017,65.90975951512655
20/06/2017,65.93915050029754
21/06/2017,65.98292403380076
22/06/2017,66.02774569193522
23/06/2017,66.10280626932781
26/06/2017,66.16605174382528
27/06/2017,66.18155175685882
28/06/2017,66.20759321689604
29/06/2017,66.26033452669779
30/06/2017,66.29531432151795
03/07/2017,66.2767154677709
05/07/2017,66.2626016696294
06/07/2017,66.23440831502279
07/07/2017,66.22200182914735
10/07/2017,66.20905487378438
11/07/2017,66.21090358098346
