Date,GC=F,CL=F,BZ=F,NG=F,RB=F
2010-08-10,1196.199951171875,80.25,79.5999984741211,4.296999931335449,2.0852999687194824
2010-08-11,1197.5,78.0199966430664,77.63999938964844,4.326000213623047,1.9975999593734741
2010-08-12,1214.800048828125,75.73999786376953,75.5199966430664,4.296000003814697,1.954800009727478
2010-08-13,1214.9000244140625,75.38999938964844,75.11000061035156,4.328000068664551,1.9395999908447266
2010-08-14,1214.9000244140625,75.38999938964844,75.11000061035156,4.328000068664551,1.9395999908447266
2010-08-15,1214.9000244140625,75.38999938964844,75.11000061035156,4.328000068664551,1.9395999908447266
2010-08-16,1224.5,75.23999786376953,74.8499984741211,4.228000164031982,1.924299955368042
2010-08-17,1226.5999755859375,75.7699966430664,76.93000030517578,4.267000198364258,1.9531999826431274
2010-08-18,1229.699951171875,75.41999816894531,76.47000122070312,4.238999843597412,1.9611999988555908
2010-08-19,1233.800048828125,74.43000030517578,75.30000305175781,4.171000003814697,1.9286999702453613
2010-08-20,1227.199951171875,73.45999908447266,74.26000213623047,4.117000102996826,1.9250999689102173
2010-08-21,1227.199951171875,73.45999908447266,74.26000213623047,4.117000102996826,1.9250999689102173
2010-08-22,1227.199951171875,73.45999908447266,74.26000213623047,4.117000102996826,1.9250999689102173
2010-08-23,1226.9000244140625,73.0999984741211,73.62000274658203,4.065999984741211,1.88100004196167
2010-08-24,1231.800048828125,71.62999725341797,72.37999725341797,4.039000034332275,1.8494000434875488
2010-08-25,1239.5,72.5199966430664,73.4800033569336,3.871000051498413,1.8638999462127686
2010-08-26,1235.4000244140625,73.36000061035156,75.0199966430664,3.816999912261963,1.9084999561309814
2010-08-27,1236.0,75.16999816894531,76.6500015258789,3.6510000228881836,1.9479000568389893
2010-08-28,1236.0,75.16999816894531,76.6500015258789,3.6510000228881836,1.9479000568389893
2010-08-29,1236.0,75.16999816894531,76.6500015258789,3.6510000228881836,1.9479000568389893
2010-08-30,1237.0999755859375,74.69999694824219,76.5999984741211,3.812000036239624,1.9341000318527222
2010-08-31,1248.300048828125,71.91999816894531,74.63999938964844,3.815999984741211,1.8894000053405762
2010-09-01,1246.300048828125,73.91000366210938,76.3499984741211,3.76200008392334,1.8890999555587769
2010-09-02,1251.5,75.0199966430664,76.93000030517578,3.750999927520752,1.9215999841690063
2010-09-03,1249.199951171875,74.5999984741211,76.66999816894531,3.938999891281128,1.9194999933242798
2010-09-04,1249.199951171875,74.5999984741211,76.66999816894531,3.938999891281128,1.9194999933242798
2010-09-05,1249.199951171875,74.5999984741211,76.66999816894531,3.938999891281128,1.9194999933242798
2010-09-06,1249.199951171875,74.5999984741211,76.66999816894531,3.938999891281128,1.9194999933242798
2010-09-07,1257.300048828125,74.08999633789062,77.73999786376953,3.8519999980926514,1.9328999519348145
2010-09-08,1255.5999755859375,74.66999816894531,78.16999816894531,3.813999891281128,1.9393999576568604
2010-09-09,1248.9000244140625,74.25,77.47000122070312,3.7679998874664307,1.9354000091552734
2010-09-10,1244.5,76.44999694824219,78.16000366210938,3.882999897003174,1.973099946975708
2010-09-11,1244.5,76.44999694824219,78.16000366210938,3.882999897003174,1.973099946975708
2010-09-12,1244.5,76.44999694824219,78.16000366210938,3.882999897003174,1.973099946975708
2010-09-13,1245.0999755859375,77.19000244140625,79.02999877929688,3.937999963760376,1.9805999994277954
2010-09-14,1269.699951171875,76.80000305175781,79.16000366210938,3.9660000801086426,1.968999981880188
2010-09-15,1266.699951171875,76.0199966430664,78.91000366210938,3.994999885559082,1.962499976158142
2010-09-16,1271.9000244140625,74.56999969482422,78.4800033569336,4.061999797821045,1.9247000217437744
2010-09-17,1275.5999755859375,73.66000366210938,78.20999908447266,4.02400016784668,1.9191999435424805
2010-09-18,1275.5999755859375,73.66000366210938,78.20999908447266,4.02400016784668,1.9191999435424805
2010-09-19,1275.5999755859375,73.66000366210938,78.20999908447266,4.02400016784668,1.9191999435424805
2010-09-20,1279.0,74.86000061035156,79.31999969482422,3.822000026702881,1.9495999813079834
2010-09-21,1272.4000244140625,73.5199966430664,78.41999816894531,3.9189999103546143,1.919600009918213
2010-09-22,1290.199951171875,74.70999908447266,77.94999694824219,3.9660000801086426,1.9013999700546265
2010-09-23,1294.300048828125,75.18000030517578,78.11000061035156,4.019000053405762,1.9174000024795532
2010-09-24,1296.0,76.48999786376953,78.87000274658203,3.88100004196167,1.947100043296814
2010-09-25,1296.0,76.48999786376953,78.87000274658203,3.88100004196167,1.947100043296814
2010-09-26,1296.0,76.48999786376953,78.87000274658203,3.88100004196167,1.947100043296814
2010-09-27,1296.699951171875,76.5199966430664,78.56999969482422,3.799999952316284,1.948799967765808
2010-09-28,1306.5999755859375,76.18000030517578,78.70999908447266,3.8369998931884766,1.9479000568389893
2010-09-29,1308.5,77.86000061035156,80.7699966430664,3.9619998931884766,1.9954999685287476
2010-09-30,1307.800048828125,79.97000122070312,82.30999755859375,3.871999979019165,2.044800043106079
2010-10-01,1316.0999755859375,81.58000183105469,83.75,3.796999931335449,2.0861001014709473
