,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^SP500-45,^SP500-45,^SP500-45,^SP500-45,^SP500-45
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
13/04/2016,2030.4226643880208,2041.0376586914062,2022.2160034179688,2034.367325846354,4070709333.3333335,718.701005045573,723.3256693522136,714.825,720.2173380533854,0.0
14/04/2016,2033.9656616210937,2044.4153279622396,2025.860331217448,2037.5783284505208,4040684666.6666665,720.2203389485677,724.849668375651,716.362001546224,721.6676717122396,0.0
15/04/2016,2037.215665690104,2047.3996622721354,2029.1583333333333,2040.489326985677,3994676333.3333335,721.6706726074219,726.312001546224,717.8500020345052,723.0183390299479,0.0
18/04/2016,2040.0430013020834,2050.2506591796873,2032.0543294270833,2043.6343302408854,3903574666.6666665,723.0213399251302,727.5656677246094,719.1746683756511,724.3846720377604,0.0
19/04/2016,2043.374336751302,2053.5149943033853,2035.4643269856772,2046.935664876302,3867863000.0,724.3876729329427,729.0050008138021,720.5956685384115,725.7660054524739,0.0
20/04/2016,2046.8623372395834,2057.320662434896,2039.4273274739583,2051.0403279622396,3852637333.3333335,725.7690063476563,730.532666015625,722.1576680501302,727.3790059407552,0.0
21/04/2016,2050.8840087890626,2061.0236653645834,2043.0499959309896,2054.4476603190105,3857209666.6666665,727.3820068359375,731.9699991861979,723.6796671549479,728.7270060221355,0.0
22/04/2016,2054.2346761067706,2063.9983357747396,2046.7816609700521,2057.847998046875,3837669333.3333335,728.7300069173177,733.1009989420573,724.7526672363281,729.6366739908855,0.0
25/04/2016,2057.3900146484375,2066.2316731770834,2049.5419962565106,2060.03466796875,3812373333.3333335,729.6360066731771,733.6053324381511,725.5133341471354,730.1070068359375,0.0
26/04/2016,2059.7423502604165,2068.641678873698,2052.0003295898437,2062.4366658528647,3814684666.6666665,730.1063395182292,734.0956644694011,725.9000020345052,730.4663391113281,0.0
27/04/2016,2062.3110188802084,2071.440010579427,2054.5696655273437,2065.077327473958,3832679000.0,730.4663391113281,734.3306640625,725.902001953125,730.5253377278646,0.0
28/04/2016,2064.8673502604165,2073.6826782226562,2056.6223347981772,2066.6969970703126,3841106333.3333335,730.5253377278646,734.2243306477865,725.614668782552,729.9976704915365,0.0
29/04/2016,2066.3646850585938,2074.6030151367186,2057.6263346354167,2067.5206665039063,3846914333.3333335,729.9976704915365,733.5106628417968,724.7446695963541,729.1513366699219,0.0
02/05/2016,2067.231681315104,2075.6383422851563,2058.4580037434894,2068.5823282877604,3758180000.0,729.1513366699219,732.7346618652343,723.8933369954427,728.396337890625,0.0
03/05/2016,2068.2083455403645,2076.4140096028646,2058.8496663411456,2068.9746622721354,3784739666.6666665,728.396337890625,731.8929951985677,722.9180033365885,727.3710042317708,0.0
04/05/2016,2068.5970174153645,2076.5373413085936,2059.0156697591146,2069.018664550781,3806076333.3333335,727.3710042317708,730.7539957682292,721.8380025227865,726.2176717122396,0.0
05/05/2016,2068.743680826823,2076.9266723632813,2059.3793375651044,2069.4826619466144,3818377000.0,726.2176717122396,729.7199951171875,720.8313354492187,725.2133382161459,0.0
06/05/2016,2069.253348795573,2077.649336751302,2059.9446695963543,2070.189326985677,3831331333.3333335,725.2133382161459,728.8443277994792,719.8753356933594,724.3390034993489,0.0
09/05/2016,2069.908683268229,2078.36533203125,2060.6896728515626,2070.9106567382814,3863982333.3333335,724.3390034993489,728.0376607259115,719.1030029296875,723.5356709798177,0.0
10/05/2016,2070.804679361979,2079.330672200521,2061.8336669921873,2071.8899861653645,3856578000.0,723.5356709798177,727.1379943847656,718.3613362630208,722.6596700032552,0.0
11/05/2016,2071.638680013021,2079.7000081380206,2062.039998372396,2071.9069864908856,3864300333.3333335,722.6596700032552,726.0236612955729,717.3253356933594,721.4546691894532,0.0
12/05/2016,2071.7520100911456,2079.90234375,2061.8956624348957,2072.052657063802,3866537333.3333335,721.4546691894532,724.8039957682291,715.9333353678386,720.1923360188802,0.0
13/05/2016,2071.948006184896,2079.6263427734375,2061.8673299153647,2071.180322265625,3860867000.0,720.1923360188802,723.475996907552,714.7426676432292,718.6530029296875,0.0
16/05/2016,2071.0593424479166,2079.5550048828127,2061.3326619466147,2071.197989908854,3861388666.6666665,718.6530029296875,722.3319966634115,713.3790018717448,717.5633361816406,0.0
17/05/2016,2071.144010416667,2079.661336263021,2061.274658203125,2071.265987141927,3859856666.6666665,717.5633361816406,721.2796651204427,712.2646687825521,716.4833353678385,0.0
18/05/2016,2071.1046752929688,2079.4373372395835,2060.9879923502604,2070.631656901042,3871540666.6666665,716.4826680501302,720.1923319498698,711.2133341471355,715.267002360026,0.0
19/05/2016,2070.4780069986978,2078.8106689453125,2060.724991861979,2070.5693237304686,3873058000.0,715.2663350423177,718.9759989420573,710.1366678873698,714.2676676432292,0.0
20/05/2016,2070.356005859375,2078.7346761067706,2060.731327311198,2070.72666015625,3877995333.3333335,714.2670003255208,718.0949991861979,709.2053344726562,713.5343343098958,0.0
23/05/2016,2070.422672526042,2078.489680989583,2060.9106608072916,2070.928328450521,3860916666.6666665,713.5336669921875,717.2119995117188,708.48466796875,712.822666422526,0.0
24/05/2016,2070.7203369140625,2078.977010091146,2061.3409912109373,2071.4063313802085,3840503333.3333335,712.8219991048177,716.8583333333333,707.9320007324219,712.472666422526,0.0
25/05/2016,2071.15400390625,2079.36201171875,2061.774658203125,2071.677001953125,3829414333.3333335,712.4719991048177,716.3893330891927,707.5820007324219,711.9646667480469,0.0
26/05/2016,2071.439005533854,2079.57734375,2062.072998046875,2071.921004231771,3811585000.0,711.9639994303385,715.9280008951823,707.115000406901,711.5423319498698,0.0
27/05/2016,2071.671004231771,2080.1053466796875,2062.5313313802085,2072.5320068359374,3790841666.6666665,711.5416646321614,715.6110026041666,706.8090006510416,711.3713317871094,0.0
31/05/2016,2072.380997721354,2080.399348958333,2063.0316650390623,2072.619002278646,3830759333.3333335,711.370664469401,715.3706685384115,706.5956665039063,711.1346659342448,0.0
01/06/2016,2072.3106608072917,2080.2966796875,2062.8123372395835,2072.570003255208,3818370666.6666665,711.1339986165365,715.0610026041667,706.5163330078125,710.992665608724,0.0
02/06/2016,2072.183658854167,2080.1036783854165,2062.5546712239584,2072.6653401692706,3799965333.3333335,710.9919982910156,714.7446695963541,706.194999186198,710.7649983723958,0.0
03/06/2016,2072.249658203125,2080.113346354167,2062.4493408203125,2072.9203369140623,3781715000.0,710.7643310546875,714.4543375651042,705.8349995930989,710.463330078125,0.0
06/06/2016,2072.560994466146,2080.748014322917,2063.1036783854165,2073.5146647135416,3770096333.3333335,710.4626627604167,714.3013366699219,706.1493326822916,710.7029968261719,0.0
07/06/2016,2073.2546549479166,2081.7430094401043,2064.192342122396,2074.325992838542,3777262666.6666665,710.7023295084635,714.6990030924479,706.5343322753906,711.0163309733073,0.0
08/06/2016,2074.016984049479,2082.5323404947917,2065.0893391927084,2075.239998372396,3777425000.0,711.0156636555989,715.0406697591146,707.0059977213542,711.5113321940104,0.0
09/06/2016,2074.7943115234375,2083.1240071614584,2065.936669921875,2075.9176676432294,3750432000.0,711.510664876302,715.5436706542969,707.8389973958333,712.1889994303385,0.0
10/06/2016,2075.4156494140625,2083.466341145833,2066.547998046875,2076.5930013020834,3723937666.6666665,712.1883321126302,716.0693379720052,708.5879964192708,712.9329996744792,0.0
13/06/2016,2076.07998046875,2084.275341796875,2067.420662434896,2077.0516682942707,3680181333.3333335,712.9323323567709,716.8133382161458,709.4439961751302,713.6139994303386,0.0
14/06/2016,2076.3959798177084,2084.2046793619793,2067.353662109375,2076.848006184896,3677470000.0,713.6133321126302,717.4056722005208,710.0589965820312,714.172998046875,0.0
15/06/2016,2076.4099853515627,2084.48701171875,2067.8506673177085,2077.119002278646,3656514333.3333335,714.1723307291667,718.0500040690105,710.8059977213542,714.8593322753907,0.0
16/06/2016,2076.6119873046873,2085.1310139973957,2068.011336263021,2078.0146647135416,3642171666.6666665,714.8586649576823,718.8183369954427,711.3999979654948,715.7049987792968,0.0
17/06/2016,2077.453653971354,2085.730013020833,2068.5803385416666,2078.7010009765627,3673641666.6666665,715.7043314615886,719.5446716308594,711.9893310546875,716.3233317057292,0.0
20/06/2016,2078.380655924479,2087.161344401042,2069.784676106771,2079.571337890625,3662678000.0,716.3226643880208,720.3570048014323,712.6973307291667,716.905332438151,0.0
21/06/2016,2079.3019856770834,2088.145011393229,2070.7416748046876,2080.578336588542,3644153333.3333335,716.9046651204427,721.0230041503906,713.285331217448,717.6419982910156,0.0
22/06/2016,2080.205989583333,2088.6396728515624,2071.466015625,2080.613671875,3629752000.0,717.6413309733073,721.5283365885417,713.8966634114583,717.9646647135417,0.0
23/06/2016,2080.522989908854,2089.640673828125,2072.410685221354,2082.2423421223957,3612284000.0,717.9639973958333,722.1213358561198,714.3793294270833,718.8043314615885,0.0
24/06/2016,2081.7443277994794,2090.6346761067707,2071.7253540039064,2081.3523396809896,3739452666.6666665,718.8036641438802,722.889335123698,714.3966634114583,718.7096638997396,0.0
27/06/2016,2080.709326171875,2089.4566731770833,2070.0103556315103,2079.8166748046874,3801164000.0,718.7089965820312,722.6416666666667,713.7513305664063,718.1416625976562,0.0
28/06/2016,2079.3806599934896,2088.2636759440106,2068.681689453125,2078.797676595052,3830645666.6666665,718.1409952799479,722.1359985351562,713.1833292643229,717.7113301595052,0.0
29/06/2016,2078.6356567382813,2088.5116739908854,2068.744022623698,2079.5830118815106,3835071666.6666665,717.7106628417969,722.0939982096354,713.0759948730469,717.9183308919271,0.0
30/06/2016,2079.595320638021,2089.789335123698,2069.9276896158854,2081.2906819661457,3852455000.0,717.9183308919271,722.2916646321614,713.3206624348958,718.2526631673177,0.0
01/07/2016,2081.4329915364583,2091.939335123698,2072.327351888021,2083.3876790364584,3839525666.6666665,718.2526631673177,722.7666646321615,713.9149943033855,718.7539978027344,0.0
05/07/2016,2083.2053263346356,2093.162666829427,2073.6266886393228,2084.5953450520833,3844550000.0,718.7539978027344,722.9149983723959,714.1236612955729,718.8059977213542,0.0
06/07/2016,2084.2786580403645,2094.6673299153645,2074.518688964844,2086.3183430989584,3873013333.3333335,718.8059977213542,722.9846638997395,714.0116617838542,719.0073323567708,0.0
07/07/2016,2085.8709920247397,2095.647668457031,2075.7433553059896,2087.046337890625,3872253666.6666665,719.0073323567708,722.8123291015625,714.1893290201823,718.767665608724,0.0
08/07/2016,2086.8056599934894,2096.880334472656,2076.6780232747396,2088.358333333333,3863865000.0,718.767665608724,722.733329264323,713.9496622721355,718.7526652018229,0.0
11/07/2016,2088.148327636719,2098.508996582031,2078.1660196940106,2089.926993815104,3864610000.0,718.7526652018229,722.8503275553386,714.0079956054688,718.832666015625,0.0
12/07/2016,2089.7963256835938,2100.386991373698,2079.8140177408854,2091.696321614583,3898565666.6666665,718.832666015625,723.0553263346354,714.1243286132812,719.0093322753906,0.0
13/07/2016,2091.585664876302,2102.152657063802,2081.732352701823,2093.545654296875,3864829333.3333335,719.0093322753906,723.2706604003906,714.4153299967448,719.132666015625,0.0
14/07/2016,2093.7169962565104,2104.419991048177,2084.1583455403647,2095.6929850260417,3862844000.0,719.132666015625,723.6339925130209,714.6853312174479,719.5156656901041,0.0
15/07/2016,2095.964326985677,2106.5463256835938,2086.3983439127605,2097.575651041667,3845840000.0,719.5156656901041,724.0709940592448,715.1946655273438,719.8919982910156,0.0
18/07/2016,2097.896659342448,2108.688993326823,2088.8740030924478,2099.8343180338543,3825224333.3333335,719.8919982910156,724.6603271484375,715.7943318684896,720.552665201823,0.0
19/07/2016,2099.995324707031,2110.397985839844,2090.8133341471353,2101.6466552734373,3809435000.0,720.552665201823,725.1906616210938,716.3663330078125,721.1096638997395,0.0
20/07/2016,2101.8593302408854,2112.2783162434894,2092.636999511719,2103.6763264973956,3798672666.6666665,721.1096638997395,725.9929951985677,716.9233317057292,721.9716634114583,0.0
21/07/2016,2103.865995279948,2114.078649902344,2094.205000813802,2105.211319986979,3794567333.3333335,721.9716634114583,726.7973286946615,717.617665608724,722.6189961751302,0.0
22/07/2016,2105.5599975585938,2115.9943237304688,2096.0553344726563,2107.196321614583,3785666000.0,722.6189961751302,727.5666625976562,718.2829996744791,723.4149963378907,0.0
25/07/2016,2107.6979939778644,2118.1323201497394,2098.455000813802,2109.6099853515625,3770407000.0,723.4149963378907,728.3829956054688,719.2903340657552,724.4379964192708,0.0
26/07/2016,2110.2719930013022,2120.646317545573,2101.1789998372396,2112.613981119792,3772084333.3333335,724.4379964192708,729.5753295898437,720.5679992675781,725.838330078125,0.0
27/07/2016,2113.377331542969,2123.7689819335938,2104.3446655273438,2115.6559814453126,3779942000.0,725.838330078125,731.1736633300782,722.1073323567708,727.4026631673177,0.0
28/07/2016,2116.3256632486978,2126.675655110677,2107.342663574219,2118.9413167317707,3783926000.0,727.4026631673177,732.7953308105468,723.7149983723958,729.1196614583333,0.0
29/07/2016,2119.741328938802,2129.9246541341145,2111.1133260091146,2122.1283203125,3797611333.3333335,729.1196614583333,734.5436645507813,725.6823323567709,730.8126607259114,0.0
01/08/2016,2122.906327311198,2133.2609903971356,2114.5589884440105,2125.4489908854166,3749390000.0,730.8126607259114,736.3743306477865,727.6579996744791,732.8319946289063,0.0
02/08/2016,2126.0516560872397,2135.578991699219,2116.9589884440106,2127.9083251953125,3762100333.3333335,732.8319946289063,738.0369974772135,729.3430013020833,734.5123270670573,0.0
03/08/2016,2128.438993326823,2137.9166625976563,2119.276989746094,2130.4046630859375,3780555333.3333335,734.5123270670573,739.6043314615886,731.0016682942709,736.131660970052,0.0
04/08/2016,2130.8976603190104,2140.199328613281,2121.7673217773436,2133.0313313802085,3798590000.0,736.131660970052,741.2909993489583,732.721669514974,737.9839945475261,0.0
05/08/2016,2133.4306599934894,2142.5176635742187,2124.300321451823,2135.3496663411456,3810761000.0,737.9839945475261,743.0980000813802,734.5740030924479,739.7819946289062,0.0
08/08/2016,2136.0956583658854,2145.238659667969,2129.1429931640623,2140.1323282877606,3668431000.0,739.7819946289062,744.944667561849,737.391670735677,742.6046630859375,0.0
09/08/2016,2141.121993001302,2150.4456583658853,2135.373994954427,2146.172326660156,3598533666.6666665,742.6046630859375,747.8903361002605,740.8716715494792,746.0159973144531,0.0
10/08/2016,2146.9933268229165,2155.3563232421875,2140.8849934895834,2150.818994140625,3560838333.3333335,746.0159973144531,750.844004313151,744.1490051269532,748.8779968261719,0.0
11/08/2016,2151.5026611328126,2159.2003255208333,2145.394327799479,2154.6529947916665,3533552333.3333335,748.8786641438802,753.4363362630208,747.0116719563802,751.44599609375,0.0
12/08/2016,2155.188330078125,2162.1116617838543,2149.0416585286457,2157.4926595052084,3479480333.3333335,751.4466634114583,755.7550028483073,749.4943379720052,753.7473307291667,0.0
15/08/2016,2158.0796630859377,2164.9483317057293,2151.980997721354,2160.3993245442707,3466801666.6666665,753.747998046875,758.1033365885417,751.8290059407552,756.1439961751302,0.0
16/08/2016,2161.1193277994794,2167.987996419271,2155.2236572265624,2163.385986328125,3451402333.3333335,756.1446634928385,760.5000020345052,754.363671875,758.5683288574219,0.0
17/08/2016,2164.2329996744793,2170.733333333333,2158.3729899088544,2166.1356526692707,3434053333.3333335,758.5689961751302,762.7863362630209,756.8216715494792,760.8576619466146,0.0
18/08/2016,2166.9489990234374,2173.3316650390625,2161.408658854167,2169.1063232421875,3423920666.6666665,760.858329264323,764.9663370768229,759.0673380533855,763.1083272298177,0.0
19/08/2016,2169.524666341146,2175.1079996744793,2163.680655924479,2170.9053304036456,3406497333.3333335,763.1089945475261,766.8846700032552,761.2156697591146,765.0096598307292,0.0
22/08/2016,2171.186669921875,2176.507666015625,2165.155322265625,2172.4213297526044,3390637666.6666665,765.0103271484375,768.5893371582031,763.0033365885416,766.7413269042969,0.0
23/08/2016,2172.7970052083333,2177.775,2166.7319905598956,2173.5799967447915,3355426666.6666665,766.7419942220052,770.2310038248698,764.7350036621094,768.3349934895833,0.0
24/08/2016,2173.8396728515627,2178.7819986979166,2167.566658528646,2174.3469970703127,3343625333.3333335,768.3356608072917,771.7496704101562,766.1500040690104,769.8109924316407,0.0
25/08/2016,2174.3533447265627,2179.1156656901044,2167.9619954427085,2174.637662760417,3327082000.0,769.8116597493489,773.0650044759115,767.5336710611979,771.1209940592448,0.0
26/08/2016,2174.685685221354,2179.745328776042,2168.1153238932293,2174.880997721354,3334406666.6666665,771.1216613769532,774.5423360188802,768.8623372395833,772.5079956054688,0.0
29/08/2016,2174.9573486328127,2180.249658203125,2168.467325846354,2175.3306640625,3322589000.0,772.5086629231771,775.857002766927,770.2446716308593,773.7893290201823,0.0
30/08/2016,2175.479345703125,2180.8376627604166,2168.8473225911457,2175.7420003255206,3323871000.0,773.7899963378907,777.1506693522135,771.4573384602865,775.0379964192708,0.0
31/08/2016,2175.7280110677084,2180.776334635417,2168.7293294270835,2175.672998046875,3342355333.3333335,775.0386637369792,777.9960021972656,772.5766723632812,775.903330485026,0.0
01/09/2016,2175.6753499348956,2180.7430013020835,2168.640665690104,2175.8626708984375,3340796000.0,775.9039978027344,778.901670328776,773.4996724446614,776.9873311360677,0.0
02/09/2016,2176.042683919271,2181.0683349609376,2168.9856689453127,2176.0276692708335,3343057333.3333335,776.9879984537761,780.0333353678385,774.6790059407552,778.0386637369792,0.0
06/09/2016,2176.3060221354167,2181.497005208333,2169.424007161458,2176.6276692708334,3356071000.0,778.0393310546875,781.1880025227864,775.8103373209635,779.245664469401,0.0
07/09/2016,2176.8460205078127,2181.974674479167,2170.053678385417,2177.193668619792,3351973333.3333335,779.2463317871094,782.3053365071614,776.9843383789063,780.4106648763021,0.0
08/09/2016,2177.277685546875,2182.306673177083,2170.66767578125,2177.684334309896,3343051333.3333335,780.4113321940105,783.1716695149739,777.8470052083334,781.1469991048177,0.0
09/09/2016,2177.3786865234374,2182.181005859375,2169.6033447265627,2176.2760009765625,3362042000.0,781.1476664225261,783.7653361002605,778.0103393554688,781.1816670735677,0.0
12/09/2016,2175.7796875,2181.721337890625,2168.1243489583335,2175.790665690104,3361096666.6666665,781.1823343912761,784.1603352864583,777.8940063476563,781.617333984375,0.0
13/09/2016,2175.023689778646,2180.7940022786456,2166.593017578125,2174.3299967447915,3382286000.0,781.6180013020834,784.472001139323,778.0856730143229,781.7863342285157,0.0
14/09/2016,2173.621028645833,2179.8316731770833,2165.670345052083,2173.2879964192707,3376131000.0,781.7870015462239,784.9413350423177,778.5890055338542,782.317333984375,0.0
15/09/2016,2172.5726969401044,2179.415673828125,2164.663680013021,2172.736995442708,3362370666.6666665,782.3180013020833,785.8623352050781,779.141670735677,783.1956665039063,0.0
16/09/2016,2172.005029296875,2178.6920084635417,2163.7346761067706,2171.9006591796874,3405876000.0,783.1963338216145,786.597001139323,779.8330037434896,783.8603332519531,0.0
19/09/2016,2171.178361002604,2177.7166748046875,2162.638671875,2170.4423258463544,3388501000.0,783.8610005696614,787.1603332519531,780.3786702473958,784.1573343912761,0.0
20/09/2016,2169.917692057292,2176.56201171875,2161.349332682292,2169.071329752604,3381495333.3333335,784.1580017089843,787.5556660970052,780.6963358561198,784.454667154948,0.0
21/09/2016,2168.662361653646,2175.8103515625,2160.047998046875,2168.4506673177084,3393200333.3333335,784.4553344726562,788.0356648763021,780.9916687011719,784.9906677246094,0.0
22/09/2016,2168.2666910807293,2175.696354166667,2160.012662760417,2168.5069986979165,3402164000.0,784.9913350423177,788.7589986165365,781.661669921875,785.7623352050781,0.0
23/09/2016,2168.110693359375,2175.2063557942706,2159.54599609375,2167.803662109375,3397720666.6666665,785.7623352050781,789.3746663411458,782.1226704915365,786.1863342285156,0.0
26/09/2016,2167.2706949869794,2174.281689453125,2158.4,2166.5386637369793,3404362333.3333335,786.1863342285156,789.7986653645834,782.4123372395833,786.4563334147135,0.0
27/09/2016,2165.936027018229,2173.192350260417,2156.915665690104,2165.5313313802085,3415547666.6666665,786.4563334147135,790.1959981282552,782.65400390625,786.9030008951823,0.0
28/09/2016,2165.1230305989584,2172.7310139973956,2156.0373372395834,2165.3053385416665,3437680666.6666665,786.9030008951823,790.7376647949219,783.1770039876302,787.579667154948,0.0
29/09/2016,2164.8250244140627,2172.3840087890626,2155.2606689453123,2164.269002278646,3465237666.6666665,787.579667154948,791.4476643880208,783.7746704101562,788.1160013834635,0.0
30/09/2016,2163.978694661458,2171.9930094401043,2154.462337239583,2163.644002278646,3493845333.3333335,788.1160013834635,792.1606648763021,784.3783386230468,788.7803344726562,0.0
03/10/2016,2163.3150309244793,2171.306673177083,2153.7836751302084,2162.888330078125,3494813666.6666665,788.7803344726562,792.7499979654948,784.9823404947916,789.2896687825521,0.0
04/10/2016,2162.7080322265624,2170.650341796875,2152.7186767578123,2161.8166666666666,3526098666.6666665,789.2896687825521,793.3849975585938,785.4643391927083,789.7713358561198,0.0
05/10/2016,2161.6193603515626,2169.668009440104,2151.663671875,2160.9110026041667,3554172666.6666665,789.7713358561198,793.882997639974,785.9460062662761,790.2750020345052,0.0
06/10/2016,2160.7236897786456,2168.8770100911456,2150.9646728515627,2160.4220052083333,3563831333.3333335,790.2750020345052,794.482997639974,786.566005452474,790.9790018717448,0.0
07/10/2016,2160.4203531901044,2168.439013671875,2150.135009765625,2159.797672526042,3584146666.6666665,790.9790018717448,795.1639973958333,787.173671468099,791.5883341471355,0.0
10/10/2016,2159.9300130208335,2167.827685546875,2150.135009765625,2159.6183349609373,3568801000.0,791.5883341471355,795.8116658528646,787.8730041503907,792.3436665852864,0.0
11/10/2016,2159.6353515625,2167.097021484375,2148.7566813151043,2158.163338216146,3593410333.3333335,792.3436665852864,796.4706644694011,788.194004313151,792.707334391276,0.0
12/10/2016,2158.242683919271,2165.866691080729,2147.502018229167,2156.9319986979167,3591834000.0,792.707334391276,796.9076639811198,788.5820048014323,793.1490010579427,0.0
13/10/2016,2156.799348958333,2164.6800211588543,2145.9476806640623,2155.652001953125,3584222000.0,793.1490010579427,797.3493306477865,788.7516723632813,793.4653340657552,0.0
14/10/2016,2155.744344075521,2163.867683919271,2145.144010416667,2154.3893310546873,3577415000.0,793.4653340657552,797.8566630045573,789.1976725260416,793.8130004882812,0.0
17/10/2016,2154.2596761067707,2162.22568359375,2143.505338541667,2152.6066650390626,3568792333.3333335,793.8130004882812,798.0693298339844,789.4663391113281,793.9913350423177,0.0
18/10/2016,2152.816341145833,2160.819344075521,2142.1850016276044,2151.0440022786456,3559635333.3333335,793.9913350423177,798.4013285319011,789.6723409016927,794.2186686197916,0.0
19/10/2016,2151.337679036458,2159.5050048828125,2140.82099609375,2149.64833984375,3561154333.3333335,794.2186686197916,798.5973286946614,789.8893412272135,794.3856689453125,0.0
20/10/2016,2149.9960123697915,2158.246337890625,2139.3526611328125,2148.316341145833,3548203666.6666665,794.3856689453125,798.7709940592448,790.1560078938802,794.7243347167969,0.0
21/10/2016,2149.007674153646,2157.3646647135415,2139.428662109375,2148.761336263021,3522284666.6666665,794.7243347167969,799.2786600748698,791.0960083007812,795.830000813802,0.0
24/10/2016,2149.92900390625,2157.0809977213544,2140.354988606771,2148.5043375651044,3500600333.3333335,795.830000813802,800.2466613769532,792.368007405599,796.8256673177083,0.0
25/10/2016,2149.90400390625,2157.113330078125,2141.0769856770835,2149.042333984375,3487751333.3333335,796.8256673177083,801.2396626790364,793.4763407389323,797.8906677246093,0.0
26/10/2016,2150.207666015625,2157.2599934895834,2141.466658528646,2149.497664388021,3491552000.0,797.8906677246093,802.0043294270833,794.2826741536459,798.6630025227864,0.0
27/10/2016,2150.8309977213544,2157.120654296875,2141.805322265625,2149.0236653645834,3519408000.0,798.6630025227864,802.3919962565104,794.9140075683594,798.8726704915365,0.0
28/10/2016,2150.355997721354,2156.9286539713544,2141.4106608072916,2148.598665364583,3486538333.3333335,798.8726704915365,802.8679951985677,795.2626749674479,799.1596700032552,0.0
31/10/2016,2149.882332356771,2156.2499837239584,2141.064664713542,2148.166324869792,3512696333.3333335,799.1596700032552,803.0563293457031,795.6680094401041,799.509336344401,0.0
01/11/2016,2149.3069986979167,2155.60498046875,2139.6873372395835,2147.231656901042,3560090000.0,799.509336344401,803.323329671224,795.6360087076823,799.6450032552083,0.0
02/11/2016,2148.1353271484377,2153.8266438802084,2138.1683349609375,2145.058984375,3580212333.3333335,799.6450032552083,803.2303304036458,795.5323425292969,799.3136698404948,0.0
03/11/2016,2145.7306640625,2151.245646158854,2135.3113362630206,2142.1083170572915,3592487000.0,799.3136698404948,802.7029968261719,794.8910074869792,798.5726704915364,0.0
04/11/2016,2142.7473307291666,2148.756315104167,2132.638671875,2139.4579833984376,3610888666.6666665,798.5726704915364,802.0929972330729,794.2683410644531,797.9846720377604,0.0
07/11/2016,2140.815665690104,2147.871647135417,2131.1570068359374,2138.9719807942706,3628882333.3333335,797.9846720377604,802.1246643066406,793.9066752115885,798.173671468099,0.0
08/11/2016,2140.278328450521,2147.3963216145835,2130.557340494792,2138.2929850260416,3645807666.6666665,798.173671468099,802.238330078125,794.0246744791667,798.1846720377604,0.0
09/11/2016,2139.268660481771,2147.3196614583335,2129.6760091145834,2138.0226481119794,3726047666.6666665,798.1846720377604,802.1543314615885,793.54267578125,798.0473388671875,0.0
10/11/2016,2139.2216634114584,2147.640665690104,2129.875008138021,2138.5676513671874,3800808666.6666665,798.0473388671875,802.1413309733073,792.8360087076823,797.6370035807291,0.0
11/11/2016,2139.428328450521,2147.3279947916667,2129.741007486979,2138.4403157552083,3828648333.3333335,797.6370035807291,801.6736633300782,792.3396748860677,797.2026713053385,0.0
14/11/2016,2139.471988932292,2147.55966796875,2129.784676106771,2138.540315755208,3903975666.6666665,797.2026713053385,801.2393310546875,791.4773396809895,796.4210042317708,0.0
15/11/2016,2139.635986328125,2148.0723388671877,2130.530338541667,2139.5369791666667,3931709333.3333335,796.4210042317708,800.7649983723958,790.8366739908854,796.0213358561198,0.0
16/11/2016,2140.3819905598957,2148.581339518229,2131.098673502604,2140.11064453125,3930515666.6666665,796.0213358561198,800.4263326009115,790.3356730143229,795.7456685384115,0.0
17/11/2016,2141.061661783854,2149.419010416667,2131.9776692708333,2140.988981119792,3942972000.0,795.7456685384115,800.2413330078125,790.1050069173177,795.5933349609375,0.0
18/11/2016,2141.817000325521,2150.220003255208,2133.1619954427083,2141.9276448567707,3943043000.0,795.5933349609375,800.1356669108073,790.0416727701823,795.4440022786458,0.0
21/11/2016,2142.6850016276044,2151.1899983723956,2134.029996744792,2143.0783121744794,3967360666.6666665,795.4440022786458,800.0323323567708,789.8923400878906,795.3940022786459,0.0
22/11/2016,2144.0253336588544,2152.6313313802084,2136.218994140625,2145.2853108723957,3986276000.0,795.3940022786459,800.0343322753906,790.2630065917969,795.6923360188802,0.0
23/11/2016,2146.0546712239584,2154.6099934895833,2138.276993815104,2147.469978841146,4001620666.6666665,795.6923360188802,800.2286661783854,790.4540059407552,795.8343363444011,0.0
25/11/2016,2148.588338216146,2157.11533203125,2141.328662109375,2150.1633138020834,3936506000.0,795.8343363444011,800.4710001627604,790.9776713053385,796.2406697591146,0.0
28/11/2016,2150.9393391927083,2159.1803304036457,2143.574666341146,2152.4546468098956,3947412333.3333335,796.2406697591146,800.7176676432292,791.3250040690104,796.499336751302,0.0
29/11/2016,2153.199674479167,2161.675325520833,2146.0319986979166,2155.0599772135415,3976637333.3333335,796.499336751302,801.1113342285156,791.6090026855469,796.8773356119792,0.0
30/11/2016,2155.421671549479,2163.999332682292,2148.1426676432293,2157.033642578125,4055486000.0,796.8773356119792,801.2636678059896,791.6753356933593,796.7710021972656,0.0
01/12/2016,2157.4003336588544,2165.8046712239584,2149.7856689453124,2158.593310546875,4112235333.3333335,796.7710021972656,801.1090006510417,790.9660013834635,796.0536682128907,0.0
